asin,asn_arn,inbound_shipment_delivery_id,order_id,prep_performed,receive_process_path,receive_visibility_id,received_container_type,received_date_local,received_date_utc,received_on_day,received_qty,received_scannable_id,region_id,sscc_code,warehouse_id
B00GHBBJUG,(null),9468793099,17RR83IH,0,LP-CASE-ITEMS,D4484814-631D-11E6-B0B6-B8EE4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZDP,1,6.20E+15,ABE2
B00GHBBJUG,(null),9468793099,17RR83IH,0,LP-CASE-ITEMS,D4488374-631D-11E6-B0B6-B8EE4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZDP,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FE93E70-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEA6BE2-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEAA832-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEAD942-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEB13DA-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEB485A-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEB8BC6-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEBE652-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEC22D4-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEC5920-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FED2292-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FED61BC-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FED9D8A-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEDC990-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEE02B6-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEE40D2-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEE7692-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEEC14C-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEEEF82-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEF1C8C-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEF4A40-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEF7664-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEFB7DC-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FEFEE32-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF023FC-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF069DE-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF1ACA4-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF1DA9E-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF20690-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF234BC-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF270B2-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B007JR532M,(null),9462604099,17RR83IH,0,LP-CASE-ITEMS,C7005D70-6306-11E6-B30D-CEB74C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZfd,1,6.20E+15,ABE2
B007JR532M,(null),9462604099,17RR83IH,0,LP-CASE-ITEMS,C700960A-6306-11E6-B30D-CEB74C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZfd,1,6.20E+15,ABE2
B007JR532M,(null),9462604099,17RR83IH,0,LP-CASE-ITEMS,C701306A-6306-11E6-B30D-CEB74C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZfd,1,6.20E+15,ABE2
B007JR532M,(null),9462604099,17RR83IH,0,LP-CASE-ITEMS,C7016878-6306-11E6-B30D-CEB74C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZfd,1,6.20E+15,ABE2
B007JR532M,(null),9462604099,17RR83IH,0,LP-CASE-ITEMS,C7019D16-6306-11E6-B30D-CEB74C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZfd,1,6.20E+15,ABE2
B007JR532M,(null),9462604099,17RR83IH,0,LP-CASE-ITEMS,C701D2D6-6306-11E6-B30D-CEB74C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZfd,1,6.20E+15,ABE2
B007JR532M,(null),9462604099,17RR83IH,0,LP-CASE-ITEMS,C70211D8-6306-11E6-B30D-CEB74C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZfd,1,6.20E+15,ABE2
B007JR532M,(null),9462604099,17RR83IH,0,LP-CASE-ITEMS,C7025148-6306-11E6-B30D-CEB74C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZfd,1,6.20E+15,ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B3D02C-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF2AA50-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF326C4-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF35EDC-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF44A2C-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF4AD32-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF4DF96-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF50DD6-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF53B76-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF5688A-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF59530-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF66172-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF69818-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF6D67A-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF704E2-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF731CE-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF75D8E-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF78DE0-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF8F298-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF92D62-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF95C2E-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF989B0-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF9B660-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FF9E2A2-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FFA0DF4-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FFA401C-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FFA712C-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FFAAFDE-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FFB0B28-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FFC57D0-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FFC8DAE-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
B008AF380Q,(null),9462586099,17RR83IH,0,LP-CASE-ITEMS,1FFCBBBC-62F8-11E6-B277-DBBF4C868727,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZls,1,6.20E+15,ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2B6AD1A-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2C06FD0-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
X000F3BUED,(null),9428613099,11JBF6OO,0,EACH,C2D89DE4-5A31-11E6-B09E-2D34A09C8A80,TOTE,8/4/16,8/4/16,8/4/16,1,tsX00exitw6,1,(null),ABE2
